Date,FEIcm1,FEIcm2,FEIcm3,FEIcm4,FEIcm5,FEIcm6,FEIcm7,FEIcm8,FEIcm9,FEIcm10,FEIcm11,FEIcm12,FEIcm13,FEIcm14,FEIcm15,FEIcm16,FEIcm17,FEIcm18,FEIcm19,FEIcm20
2016-05-03,100.255,100.265,100.28,100.285,100.28,100.275,100.265,100.25,100.225,100.195,100.155,100.11,100.065,100.015,99.96,99.905,99.84,99.77,99.69,99.61
2016-05-04,100.26,100.275,100.285,100.29,100.29,100.28,100.27,100.255,100.23,100.2,100.16,100.115,100.065,100.015,99.96,99.905,99.84,99.77,99.695,99.615
2016-05-05,100.255,100.275,100.29,100.295,100.295,100.29,100.285,100.27,100.245,100.215,100.175,100.135,100.09,100.04,99.99,99.935,99.87,99.805,99.73,99.65
2016-05-06,100.255,100.275,100.29,100.295,100.3,100.3,100.29,100.275,100.25,100.22,100.185,100.145,100.1,100.055,100.005,99.95,99.89,99.82,99.745,99.665
2016-05-09,100.26,100.275,100.295,100.305,100.31,100.31,100.305,100.29,100.27,100.24,100.205,100.165,100.125,100.08,100.035,99.985,99.925,99.86,99.79,99.71
2016-05-10,100.265,100.28,100.295,100.305,100.31,100.31,100.305,100.29,100.265,100.235,100.2,100.165,100.125,100.08,100.03,99.98,99.92,99.855,99.785,99.71
2016-05-11,100.265,100.28,100.295,100.3,100.305,100.305,100.3,100.285,100.265,100.235,100.2,100.165,100.125,100.085,100.04,99.985,99.925,99.86,99.79,99.71
2016-05-12,100.26,100.275,100.29,100.3,100.305,100.305,100.295,100.28,100.255,100.225,100.19,100.15,100.11,100.065,100.02,99.965,99.905,99.835,99.765,99.685
2016-05-13,100.26,100.275,100.29,100.295,100.3,100.3,100.295,100.28,100.26,100.23,100.195,100.155,100.115,100.07,100.025,99.975,99.915,99.85,99.78,99.7
2016-05-16,100.255,100.27,100.285,100.29,100.295,100.295,100.29,100.275,100.255,100.225,100.19,100.15,100.11,100.065,100.02,99.965,99.905,99.84,99.77,99.695
2016-05-17,100.255,100.265,100.28,100.285,100.29,100.29,100.285,100.27,100.25,100.22,100.185,100.15,100.11,100.07,100.025,99.97,99.91,99.845,99.775,99.7
2016-05-18,100.26,100.27,100.28,100.285,100.285,100.285,100.275,100.26,100.235,100.205,100.17,100.13,100.09,100.045,99.995,99.94,99.875,99.805,99.735,99.655
2016-05-19,100.255,100.265,100.275,100.28,100.285,100.285,100.275,100.26,100.235,100.205,100.17,100.13,100.085,100.04,99.99,99.935,99.87,99.8,99.725,99.645
2016-05-20,100.26,100.27,100.28,100.285,100.285,100.285,100.275,100.26,100.235,100.205,100.165,100.125,100.08,100.035,99.985,99.93,99.87,99.8,99.725,99.645
2016-05-23,100.255,100.265,100.28,100.285,100.285,100.285,100.275,100.26,100.235,100.205,100.165,100.125,100.08,100.03,99.975,99.915,99.85,99.78,99.705,99.625
2016-05-24,100.26,100.275,100.285,100.29,100.29,100.29,100.28,100.265,100.245,100.215,100.175,100.135,100.09,100.045,99.995,99.94,99.88,99.81,99.735,99.66
2016-05-25,100.26,100.27,100.285,100.29,100.295,100.29,100.285,100.27,100.245,100.215,100.18,100.145,100.105,100.06,100.01,99.955,99.895,99.83,99.755,99.68
2016-05-26,100.26,100.28,100.295,100.3,100.305,100.305,100.295,100.28,100.26,100.23,100.195,100.16,100.12,100.075,100.03,99.98,99.92,99.855,99.78,99.7
2016-05-27,100.26,100.28,100.295,100.3,100.3,100.3,100.295,100.28,100.26,100.23,100.2,100.165,100.125,100.08,100.035,99.98,99.92,99.85,99.78,99.7
2016-05-30,100.265,100.28,100.295,100.3,100.305,100.305,100.295,100.28,100.255,100.225,100.19,100.15,100.11,100.065,100.015,99.96,99.9,99.83,99.76,99.68
2016-05-31,100.26,100.275,100.29,100.295,100.3,100.3,100.295,100.28,100.26,100.23,100.195,100.16,100.12,100.075,100.03,99.975,99.915,99.845,99.775,99.7
2016-06-01,100.26,100.275,100.29,100.295,100.3,100.305,100.3,100.29,100.27,100.24,100.21,100.175,100.135,100.09,100.04,99.985,99.92,99.855,99.78,99.705
2016-06-02,100.265,100.275,100.285,100.29,100.295,100.3,100.295,100.285,100.265,100.24,100.21,100.175,100.135,100.09,100.04,99.985,99.92,99.855,99.78,99.7
2016-06-03,100.265,100.275,100.285,100.295,100.305,100.31,100.315,100.305,100.285,100.26,100.235,100.2,100.165,100.125,100.075,100.02,99.96,99.89,99.82,99.745
2016-06-06,100.265,100.275,100.285,100.295,100.305,100.315,100.315,100.305,100.285,100.26,100.23,100.19,100.15,100.105,100.055,99.995,99.93,99.865,99.795,99.72
2016-06-07,100.265,100.275,100.285,100.295,100.305,100.315,100.32,100.31,100.295,100.27,100.24,100.205,100.165,100.12,100.07,100.015,99.95,99.885,99.815,99.745
2016-06-08,100.265,100.275,100.28,100.285,100.295,100.305,100.31,100.3,100.285,100.26,100.23,100.195,100.155,100.115,100.07,100.015,99.955,99.89,99.82,99.75
2016-06-09,100.265,100.27,100.28,100.285,100.29,100.3,100.305,100.3,100.285,100.26,100.23,100.195,100.16,100.12,100.075,100.025,99.97,99.91,99.845,99.775
2016-06-10,100.265,100.27,100.28,100.29,100.3,100.305,100.305,100.3,100.285,100.26,100.235,100.205,100.17,100.13,100.09,100.04,99.985,99.92,99.85,99.78
2016-06-13,100.263,100.27,100.28,100.285,100.295,100.3,100.305,100.3,100.285,100.26,100.235,100.205,100.175,100.14,100.095,100.045,99.985,99.92,99.85,99.775
2016-06-14,100.265,100.28,100.29,100.305,100.315,100.32,100.315,100.3,100.28,100.255,100.225,100.19,100.155,100.11,100.06,100.0,99.935,99.865,99.79,99.715
2016-06-15,100.265,100.285,100.295,100.31,100.325,100.33,100.325,100.31,100.29,100.265,100.235,100.205,100.17,100.125,100.075,100.015,99.95,99.875,99.8,99.72
2016-06-16,100.275,100.29,100.31,100.33,100.345,100.35,100.345,100.335,100.315,100.29,100.26,100.23,100.195,100.15,100.1,100.04,99.97,99.895,99.82,99.74
2016-06-17,100.27,100.3,100.315,100.335,100.35,100.36,100.355,100.345,100.325,100.3,100.27,100.235,100.2,100.155,100.1,100.04,99.97,99.89,99.81,99.725
2016-06-20,100.27,100.3,100.315,100.335,100.345,100.35,100.345,100.33,100.31,100.285,100.255,100.22,100.18,100.135,100.08,100.02,99.945,99.865,99.785,99.7
2016-06-21,100.27,100.295,100.31,100.33,100.34,100.345,100.34,100.325,100.305,100.28,100.245,100.21,100.17,100.12,100.065,100.0,99.925,99.845,99.76,99.675
2016-06-22,100.275,100.3,100.315,100.33,100.34,100.34,100.335,100.32,100.3,100.275,100.24,100.2,100.155,100.105,100.045,99.975,99.9,99.815,99.73,99.645
2016-06-23,100.27,100.295,100.305,100.315,100.325,100.325,100.325,100.315,100.295,100.265,100.23,100.19,100.14,100.085,100.025,99.955,99.875,99.79,99.705,99.62
2016-06-24,100.315,100.34,100.35,100.365,100.38,100.385,100.385,100.38,100.365,100.34,100.31,100.275,100.23,100.18,100.125,100.06,99.99,99.91,99.83,99.75
2016-06-27,100.3,100.33,100.345,100.365,100.375,100.38,100.38,100.375,100.36,100.34,100.31,100.275,100.24,100.195,100.14,100.075,100.005,99.925,99.845,99.765
2016-06-28,100.305,100.34,100.355,100.375,100.385,100.39,100.39,100.385,100.37,100.35,100.325,100.29,100.255,100.21,100.16,100.1,100.03,99.95,99.875,99.795
2016-06-29,100.31,100.34,100.36,100.375,100.385,100.39,100.39,100.38,100.365,100.35,100.325,100.295,100.26,100.215,100.165,100.105,100.035,99.955,99.88,99.8
2016-06-30,100.315,100.345,100.355,100.37,100.38,100.385,100.38,100.375,100.365,100.35,100.33,100.305,100.27,100.23,100.18,100.12,100.055,99.985,99.91,99.835
2016-07-01,100.33,100.35,100.36,100.375,100.385,100.39,100.39,100.385,100.375,100.36,100.34,100.315,100.285,100.245,100.195,100.14,100.075,100.005,99.935,99.865
2016-07-04,100.335,100.36,100.37,100.385,100.395,100.4,100.4,100.4,100.39,100.38,100.36,100.335,100.305,100.27,100.225,100.17,100.11,100.04,99.97,99.895
2016-07-05,100.34,100.365,100.38,100.395,100.405,100.415,100.415,100.41,100.405,100.4,100.385,100.365,100.34,100.31,100.27,100.22,100.16,100.095,100.03,99.96
2016-07-06,100.34,100.37,100.385,100.395,100.405,100.415,100.415,100.41,100.405,100.4,100.385,100.365,100.345,100.315,100.275,100.225,100.17,100.105,100.035,99.965
2016-07-07,100.335,100.365,100.38,100.395,100.405,100.41,100.41,100.41,100.405,100.4,100.385,100.365,100.34,100.31,100.27,100.22,100.16,100.095,100.03,99.96
2016-07-08,100.335,100.375,100.39,100.405,100.415,100.425,100.425,100.42,100.415,100.41,100.395,100.375,100.35,100.32,100.28,100.235,100.18,100.115,100.05,99.98
2016-07-11,100.33,100.37,100.39,100.405,100.415,100.42,100.42,100.42,100.415,100.405,100.39,100.37,100.345,100.31,100.27,100.22,100.165,100.105,100.04,99.97
2016-07-12,100.325,100.36,100.38,100.395,100.4,100.405,100.405,100.4,100.39,100.38,100.36,100.335,100.305,100.27,100.225,100.175,100.12,100.055,99.99,99.925
2016-07-13,100.33,100.365,100.38,100.39,100.4,100.405,100.405,100.405,100.4,100.39,100.375,100.355,100.33,100.3,100.26,100.215,100.16,100.1,100.035,99.965
2016-07-14,100.315,100.35,100.365,100.375,100.385,100.39,100.39,100.385,100.375,100.365,100.345,100.325,100.3,100.265,100.225,100.175,100.12,100.055,99.99,99.92
2016-07-15,100.315,100.34,100.355,100.365,100.37,100.375,100.375,100.37,100.36,100.345,100.325,100.3,100.27,100.235,100.195,100.145,100.085,100.02,99.955,99.885
2016-07-18,100.32,100.345,100.36,100.375,100.385,100.39,100.39,100.385,100.375,100.365,100.345,100.32,100.295,100.26,100.22,100.17,100.11,100.045,99.98,99.91
2016-07-19,100.315,100.34,100.355,100.37,100.38,100.385,100.385,100.38,100.37,100.36,100.34,100.315,100.285,100.25,100.205,100.15,100.09,100.025,99.96,99.89
2016-07-20,100.31,100.33,100.345,100.36,100.37,100.38,100.38,100.38,100.37,100.36,100.345,100.32,100.29,100.255,100.21,100.16,100.1,100.035,99.97,99.9
2016-07-21,100.315,100.335,100.345,100.36,100.37,100.375,100.375,100.375,100.365,100.35,100.33,100.305,100.275,100.235,100.19,100.135,100.07,100.005,99.935,99.87
2016-07-22,100.31,100.33,100.34,100.35,100.36,100.365,100.365,100.365,100.355,100.345,100.325,100.3,100.27,100.235,100.19,100.135,100.075,100.005,99.935,99.865
2016-07-25,100.31,100.325,100.335,100.345,100.355,100.365,100.365,100.365,100.36,100.35,100.335,100.315,100.285,100.25,100.21,100.16,100.1,100.035,99.97,99.9
2016-07-26,100.315,100.33,100.335,100.345,100.355,100.365,100.365,100.365,100.36,100.35,100.33,100.305,100.275,100.24,100.195,100.145,100.085,100.02,99.955,99.89
2016-07-27,100.31,100.33,100.34,100.35,100.36,100.37,100.375,100.375,100.375,100.365,100.35,100.33,100.305,100.275,100.235,100.185,100.13,100.07,100.005,99.94
2016-07-28,100.31,100.325,100.335,100.345,100.355,100.365,100.37,100.37,100.365,100.36,100.345,100.325,100.3,100.27,100.23,100.18,100.125,100.065,100.0,99.935
2016-07-29,100.31,100.325,100.335,100.35,100.365,100.375,100.38,100.38,100.375,100.37,100.36,100.345,100.325,100.295,100.26,100.215,100.16,100.1,100.04,99.975
2016-08-01,100.315,100.33,100.34,100.35,100.36,100.37,100.375,100.375,100.37,100.365,100.35,100.335,100.315,100.285,100.25,100.205,100.15,100.095,100.035,99.975
2016-08-02,100.315,100.325,100.33,100.335,100.345,100.35,100.355,100.35,100.345,100.34,100.325,100.305,100.28,100.25,100.21,100.16,100.1,100.04,99.975,99.915
2016-08-03,100.315,100.325,100.33,100.335,100.345,100.35,100.35,100.35,100.345,100.34,100.325,100.305,100.28,100.25,100.21,100.16,100.105,100.045,99.985,99.925
2016-08-04,100.315,100.335,100.345,100.355,100.365,100.375,100.38,100.38,100.375,100.37,100.355,100.34,100.32,100.29,100.255,100.21,100.16,100.105,100.045,99.985
2016-08-05,100.31,100.33,100.34,100.35,100.36,100.37,100.37,100.37,100.365,100.36,100.345,100.33,100.305,100.275,100.24,100.195,100.14,100.08,100.02,99.96
2016-08-08,100.31,100.335,100.345,100.355,100.365,100.375,100.375,100.375,100.37,100.36,100.345,100.325,100.305,100.275,100.24,100.195,100.14,100.08,100.02,99.96
2016-08-09,100.31,100.33,100.345,100.36,100.37,100.38,100.38,100.38,100.375,100.37,100.355,100.34,100.32,100.29,100.255,100.21,100.155,100.095,100.035,99.975
2016-08-10,100.315,100.34,100.355,100.37,100.38,100.39,100.395,100.395,100.39,100.385,100.375,100.36,100.34,100.315,100.28,100.24,100.19,100.135,100.075,100.015
2016-08-11,100.315,100.34,100.355,100.37,100.38,100.39,100.39,100.39,100.385,100.38,100.365,100.35,100.335,100.31,100.275,100.235,100.185,100.13,100.07,100.01
2016-08-12,100.31,100.34,100.355,100.37,100.38,100.385,100.39,100.39,100.385,100.375,100.365,100.35,100.335,100.31,100.275,100.235,100.185,100.13,100.075,100.015
2016-08-15,100.31,100.335,100.345,100.355,100.365,100.37,100.37,100.37,100.365,100.355,100.34,100.325,100.305,100.28,100.245,100.205,100.155,100.1,100.04,99.98
2016-08-16,100.31,100.33,100.34,100.35,100.36,100.365,100.365,100.36,100.355,100.345,100.33,100.31,100.29,100.265,100.23,100.185,100.135,100.08,100.02,99.96
2016-08-17,100.305,100.33,100.34,100.35,100.36,100.365,100.365,100.36,100.355,100.345,100.33,100.315,100.295,100.27,100.235,100.19,100.14,100.085,100.025,99.965
2016-08-18,100.31,100.33,100.34,100.35,100.355,100.36,100.365,100.365,100.36,100.35,100.34,100.325,100.31,100.29,100.26,100.22,100.17,100.115,100.06,100.0
2016-08-19,100.305,100.325,100.335,100.34,100.345,100.345,100.345,100.34,100.335,100.325,100.315,100.3,100.285,100.265,100.235,100.2,100.155,100.1,100.045,99.99
2016-08-22,100.305,100.325,100.335,100.345,100.35,100.355,100.355,100.355,100.35,100.345,100.335,100.32,100.305,100.285,100.26,100.225,100.18,100.13,100.075,100.02
2016-08-23,100.31,100.325,100.335,100.345,100.35,100.355,100.355,100.355,100.35,100.345,100.335,100.32,100.305,100.285,100.255,100.22,100.18,100.135,100.08,100.025
2016-08-24,100.305,100.32,100.33,100.335,100.345,100.345,100.345,100.345,100.34,100.335,100.325,100.31,100.295,100.275,100.25,100.215,100.175,100.125,100.075,100.02
2016-08-25,100.305,100.32,100.325,100.335,100.34,100.34,100.34,100.34,100.335,100.33,100.32,100.305,100.29,100.27,100.24,100.205,100.16,100.11,100.055,100.0
2016-08-26,100.3,100.315,100.325,100.335,100.34,100.345,100.345,100.34,100.335,100.33,100.32,100.31,100.295,100.275,100.25,100.215,100.175,100.125,100.075,100.02
2016-08-29,100.3,100.315,100.325,100.335,100.34,100.345,100.345,100.34,100.335,100.325,100.315,100.3,100.28,100.26,100.235,100.2,100.16,100.11,100.06,100.005
2016-08-30,100.3,100.32,100.33,100.34,100.345,100.35,100.35,100.345,100.34,100.335,100.325,100.31,100.295,100.275,100.25,100.215,100.175,100.13,100.08,100.025
2016-08-31,100.305,100.325,100.335,100.345,100.35,100.355,100.355,100.35,100.345,100.335,100.325,100.31,100.29,100.27,100.245,100.21,100.17,100.12,100.07,100.015
2016-09-01,100.305,100.33,100.34,100.345,100.355,100.36,100.36,100.355,100.35,100.34,100.33,100.31,100.29,100.27,100.24,100.205,100.16,100.11,100.055,100.0
2016-09-02,100.31,100.33,100.335,100.345,100.35,100.355,100.355,100.35,100.345,100.335,100.32,100.3,100.275,100.25,100.22,100.18,100.135,100.085,100.035,99.98
2016-09-05,100.31,100.335,100.345,100.355,100.36,100.365,100.365,100.365,100.355,100.345,100.33,100.315,100.295,100.27,100.24,100.2,100.155,100.105,100.055,100.0
2016-09-06,100.31,100.34,100.355,100.37,100.38,100.39,100.39,100.39,100.385,100.38,100.365,100.35,100.33,100.31,100.28,100.245,100.2,100.155,100.105,100.05
2016-09-07,100.315,100.345,100.36,100.375,100.385,100.395,100.395,100.395,100.39,100.385,100.375,100.36,100.34,100.32,100.295,100.265,100.225,100.175,100.125,100.07
2016-09-08,100.305,100.33,100.345,100.355,100.365,100.37,100.37,100.37,100.365,100.36,100.345,100.33,100.315,100.29,100.265,100.225,100.18,100.13,100.08,100.025
2016-09-09,100.3,100.325,100.34,100.35,100.355,100.36,100.355,100.35,100.345,100.335,100.315,100.3,100.28,100.255,100.22,100.18,100.13,100.075,100.02,99.96
2016-09-12,100.3,100.32,100.33,100.345,100.35,100.355,100.355,100.35,100.34,100.325,100.305,100.285,100.26,100.23,100.195,100.15,100.1,100.04,99.98,99.915
2016-09-13,100.3,100.32,100.33,100.34,100.35,100.355,100.35,100.35,100.34,100.325,100.305,100.285,100.26,100.23,100.19,100.145,100.09,100.03,99.965,99.9
2016-09-14,100.305,100.325,100.34,100.355,100.365,100.37,100.37,100.365,100.355,100.34,100.32,100.295,100.265,100.235,100.195,100.15,100.095,100.04,99.98,99.915
2016-09-15,100.3,100.32,100.335,100.35,100.36,100.365,100.365,100.36,100.35,100.335,100.31,100.285,100.255,100.22,100.175,100.125,100.07,100.01,99.945,99.88
2016-09-16,100.3,100.32,100.335,100.35,100.365,100.375,100.375,100.37,100.365,100.35,100.335,100.31,100.28,100.245,100.205,100.155,100.1,100.04,99.98,99.92
2016-09-19,100.301,100.315,100.335,100.35,100.36,100.37,100.37,100.37,100.36,100.345,100.325,100.3,100.275,100.24,100.195,100.14,100.08,100.02,99.955,99.89
2016-09-20,100.32,100.335,100.355,100.37,100.38,100.38,100.38,100.37,100.36,100.34,100.315,100.29,100.255,100.215,100.165,100.11,100.05,99.99,99.93,99.865
2016-09-21,100.32,100.335,100.35,100.36,100.37,100.37,100.365,100.36,100.345,100.325,100.3,100.27,100.235,100.195,100.145,100.09,100.03,99.97,99.91,99.845
2016-09-22,100.315,100.335,100.355,100.37,100.38,100.38,100.38,100.375,100.365,100.35,100.335,100.315,100.285,100.255,100.215,100.17,100.12,100.065,100.01,99.955
2016-09-23,100.315,100.335,100.355,100.365,100.375,100.38,100.38,100.375,100.365,100.35,100.335,100.315,100.29,100.26,100.22,100.175,100.125,100.07,100.015,99.96
2016-09-26,100.315,100.34,100.36,100.37,100.38,100.385,100.385,100.385,100.375,100.36,100.345,100.325,100.3,100.27,100.235,100.19,100.14,100.085,100.025,99.965
2016-09-27,100.3,100.325,100.35,100.37,100.385,100.39,100.395,100.395,100.385,100.375,100.36,100.345,100.32,100.29,100.255,100.21,100.16,100.105,100.05,99.99
2016-09-28,100.31,100.33,100.35,100.37,100.385,100.39,100.395,100.395,100.385,100.375,100.36,100.345,100.32,100.29,100.255,100.21,100.16,100.105,100.05,99.99
2016-09-29,100.31,100.325,100.345,100.365,100.38,100.385,100.385,100.385,100.375,100.365,100.35,100.33,100.305,100.275,100.24,100.195,100.145,100.09,100.03,99.97
2016-09-30,100.3,100.315,100.335,100.35,100.365,100.375,100.375,100.375,100.365,100.355,100.34,100.32,100.295,100.265,100.23,100.185,100.135,100.085,100.03,99.97
2016-10-03,100.295,100.31,100.33,100.35,100.36,100.365,100.37,100.365,100.36,100.345,100.33,100.31,100.285,100.255,100.22,100.175,100.125,100.07,100.015,99.955
2016-10-04,100.295,100.31,100.33,100.345,100.36,100.365,100.37,100.365,100.355,100.345,100.33,100.31,100.285,100.255,100.215,100.175,100.125,100.07,100.015,99.955
2016-10-05,100.3,100.31,100.325,100.34,100.35,100.35,100.35,100.345,100.335,100.315,100.295,100.27,100.235,100.2,100.155,100.105,100.045,99.985,99.92,99.855
2016-10-06,100.305,100.315,100.33,100.34,100.35,100.35,100.35,100.345,100.33,100.315,100.29,100.265,100.235,100.195,100.15,100.1,100.04,99.98,99.915,99.85
2016-10-07,100.3,100.305,100.32,100.33,100.34,100.34,100.34,100.335,100.32,100.3,100.275,100.25,100.215,100.175,100.13,100.075,100.015,99.955,99.89,99.825
2016-10-10,100.295,100.3,100.31,100.32,100.33,100.33,100.325,100.32,100.305,100.28,100.255,100.225,100.185,100.14,100.09,100.035,99.975,99.91,99.845,99.78
2016-10-11,100.3,100.305,100.32,100.33,100.335,100.335,100.33,100.32,100.305,100.28,100.255,100.225,100.185,100.145,100.1,100.045,99.985,99.925,99.86,99.795
2016-10-12,100.305,100.305,100.315,100.325,100.33,100.325,100.32,100.31,100.295,100.27,100.245,100.215,100.175,100.135,100.09,100.035,99.975,99.915,99.85,99.785
2016-10-13,100.31,100.31,100.32,100.325,100.33,100.33,100.325,100.315,100.3,100.28,100.255,100.225,100.19,100.155,100.11,100.06,100.005,99.945,99.88,99.815
2016-10-14,100.31,100.31,100.315,100.315,100.32,100.315,100.31,100.3,100.285,100.265,100.24,100.21,100.175,100.135,100.09,100.04,99.98,99.92,99.855,99.79
2016-10-17,100.31,100.305,100.31,100.315,100.315,100.315,100.31,100.305,100.29,100.27,100.245,100.22,100.185,100.15,100.105,100.055,99.995,99.935,99.87,99.805
2016-10-18,100.31,100.31,100.315,100.32,100.32,100.32,100.315,100.31,100.295,100.275,100.25,100.225,100.19,100.15,100.105,100.055,99.995,99.935,99.87,99.805
2016-10-19,100.315,100.31,100.315,100.32,100.32,100.32,100.315,100.305,100.29,100.27,100.25,100.225,100.19,100.155,100.11,100.06,100.005,99.945,99.88,99.81
2016-10-20,100.32,100.315,100.32,100.32,100.32,100.32,100.315,100.31,100.295,100.275,100.255,100.23,100.2,100.165,100.125,100.075,100.02,99.965,99.905,99.84
2016-10-21,100.31,100.305,100.31,100.31,100.31,100.305,100.3,100.29,100.275,100.255,100.235,100.21,100.18,100.15,100.11,100.065,100.01,99.955,99.895,99.83
2016-10-24,100.31,100.305,100.305,100.305,100.305,100.3,100.295,100.285,100.27,100.25,100.23,100.205,100.175,100.14,100.1,100.055,100.0,99.945,99.885,99.825
2016-10-25,100.31,100.3,100.3,100.3,100.3,100.295,100.29,100.28,100.265,100.245,100.225,100.205,100.175,100.145,100.105,100.06,100.005,99.95,99.89,99.83
2016-10-26,100.305,100.3,100.295,100.29,100.29,100.28,100.275,100.26,100.235,100.21,100.185,100.155,100.12,100.085,100.04,99.99,99.935,99.875,99.815,99.755
2016-10-27,100.305,100.295,100.285,100.28,100.275,100.265,100.25,100.23,100.205,100.18,100.15,100.115,100.08,100.04,99.995,99.94,99.88,99.815,99.745,99.675
2016-10-28,100.305,100.29,100.28,100.275,100.27,100.26,100.245,100.225,100.205,100.175,100.145,100.115,100.08,100.04,99.99,99.935,99.875,99.81,99.74,99.67
2016-10-31,100.305,100.29,100.28,100.275,100.27,100.26,100.245,100.225,100.205,100.18,100.15,100.12,100.085,100.045,100.0,99.95,99.89,99.825,99.76,99.69
2016-11-01,100.3,100.285,100.275,100.265,100.255,100.24,100.23,100.21,100.185,100.155,100.125,100.095,100.06,100.02,99.975,99.92,99.86,99.8,99.735,99.665
