74,0.045,0.085,0.105,0.15,0.11,0.08,0.065,0.06,0.05,0.04,0.035,0.035,0.02,0.02,0.02,0.015,0.02,0.02,-0.045,-0.085,-0.105,-0.15,-0.11,-0.08,-0.065,-0.06,-0.05,-0.04,-0.035,-0.035,-0.02,-0.02,-0.02,-0.015,-0.02,-0.02
75,0.05,0.085,0.1,0.145,0.11,0.08,0.065,0.055,0.05,0.04,0.03,0.03,0.02,0.015,0.015,0.015,0.02,0.02,-0.05,-0.085,-0.1,-0.145,-0.11,-0.08,-0.065,-0.055,-0.05,-0.04,-0.03,-0.03,-0.02,-0.015,-0.015,-0.015,-0.02,-0.02
76,0.055,0.09,0.1,0.155,0.12,0.085,0.065,0.055,0.05,0.04,0.025,0.03,0.02,0.015,0.01,0.015,0.02,0.02,-0.055,-0.09,-0.1,-0.155,-0.12,-0.085,-0.065,-0.055,-0.05,-0.04,-0.025,-0.03,-0.02,-0.015,-0.01,-0.015,-0.02,-0.02
77,0.065,0.09,0.105,0.165,0.12,0.085,0.07,0.055,0.05,0.04,0.025,0.03,0.02,0.015,0.01,0.015,0.02,0.02,-0.065,-0.09,-0.105,-0.165,-0.12,-0.085,-0.07,-0.055,-0.05,-0.04,-0.025,-0.03,-0.02,-0.015,-0.01,-0.015,-0.02,-0.02
78,0.065,0.085,0.1,0.16,0.12,0.09,0.07,0.06,0.05,0.04,0.025,0.025,0.02,0.015,0.01,0.02,0.02,0.025,-0.065,-0.085,-0.1,-0.16,-0.12,-0.09,-0.07,-0.06,-0.05,-0.04,-0.025,-0.025,-0.02,-0.015,-0.01,-0.02,-0.02,-0.025
79,0.065,0.085,0.095,0.16,0.125,0.09,0.075,0.06,0.05,0.045,0.03,0.025,0.02,0.02,0.02,0.02,0.025,0.025,-0.065,-0.085,-0.095,-0.16,-0.125,-0.09,-0.075,-0.06,-0.05,-0.045,-0.03,-0.025,-0.02,-0.02,-0.02,-0.02,-0.025,-0.025
80,0.06,0.08,0.095,0.16,0.125,0.09,0.075,0.06,0.055,0.05,0.025,0.025,0.02,0.015,0.02,0.02,0.02,0.025,-0.06,-0.08,-0.095,-0.16,-0.125,-0.09,-0.075,-0.06,-0.055,-0.05,-0.025,-0.025,-0.02,-0.015,-0.02,-0.02,-0.02,-0.025
81,0.055,0.075,0.09,0.155,0.125,0.09,0.075,0.065,0.055,0.045,0.03,0.025,0.015,0.015,0.02,0.02,0.02,0.025,-0.055,-0.075,-0.09,-0.155,-0.125,-0.09,-0.075,-0.065,-0.055,-0.045,-0.03,-0.025,-0.015,-0.015,-0.02,-0.02,-0.02,-0.025
82,0.05,0.07,0.095,0.155,0.12,0.09,0.075,0.06,0.055,0.045,0.025,0.025,0.02,0.015,0.015,0.02,0.02,0.025,-0.05,-0.07,-0.095,-0.155,-0.12,-0.09,-0.075,-0.06,-0.055,-0.045,-0.025,-0.025,-0.02,-0.015,-0.015,-0.02,-0.02,-0.025
83,0.055,0.075,0.095,0.15,0.115,0.09,0.075,0.065,0.055,0.045,0.025,0.025,0.015,0.015,0.02,0.02,0.02,0.025,-0.055,-0.075,-0.095,-0.15,-0.115,-0.09,-0.075,-0.065,-0.055,-0.045,-0.025,-0.025,-0.015,-0.015,-0.02,-0.02,-0.02,-0.025
84,0.06,0.08,0.095,0.155,0.12,0.09,0.075,0.06,0.055,0.045,0.025,0.025,0.02,0.015,0.015,0.02,0.02,0.025,-0.06,-0.08,-0.095,-0.155,-0.12,-0.09,-0.075,-0.06,-0.055,-0.045,-0.025,-0.025,-0.02,-0.015,-0.015,-0.02,-0.02,-0.025
